order_id,item_id,name,price,quantity,author,publisher,thumbnail_url
baafff0d-a397-4383-a2ba-c2f50635f953,556,워런 버핏 웨이,29700,1,로버트 해그스트롬,상상스퀘어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194368137.jpg
baafff0d-a397-4383-a2ba-c2f50635f953,695,완벽한 챗GPT 강의,16200,4,이정혁,성안당,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788931559835.jpg
a05ebf0a-cd32-45da-99d8-781d61824768,660,FBI 행동의 심리학(리커버 특별판),16200,2,조 내버로 외,리더스북,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901266497.jpg
a05ebf0a-cd32-45da-99d8-781d61824768,211,샤워젤과 소다수,10800,3,고선경,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954696012.jpg
221d8172-5be5-4e5d-a87b-813522f188ba,366,김수연의 아기발달백과,25200,4,김수연,삼인,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788964360002.jpg
221d8172-5be5-4e5d-a87b-813522f188ba,626,마음에 힘이 되는 하루 한 문장 영어 필사(사철제본),19800,1,위혜정,센시오,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166571824.jpg
9f7f1285-86a3-41de-bf5f-4454d2198376,299,아직도 가야 할 길,19800,4,M. 스캇 펙,율리시즈,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197894992.jpg
9f7f1285-86a3-41de-bf5f-4454d2198376,712,된다! 하루 만에 준비하는 AI 학교 수업 활용법,17820,2,정인걸 외,이지스퍼블리싱,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163036791.jpg
b869bca8-a617-4e0c-84b8-2a62c101fdd3,700,"스토리텔링 우동이즘의 잘 팔리는 웹툰, 웹소설 이야기 만들기",14400,1,우동이즘(이동우),한빛미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162244906.jpg
b869bca8-a617-4e0c-84b8-2a62c101fdd3,591,예약판매 CX 매니저를 위한 고객 경험 관리 바이블,28800,5,팀 나이트 외,유엑스리뷰(UX REVIEW),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194793090.jpg
b869bca8-a617-4e0c-84b8-2a62c101fdd3,608,퓨처 셀프 30만 부 기념 스페셜 에디션,19800,1,벤저민 하디,상상스퀘어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198854315.jpg
41335eb6-e20c-4f16-b2b2-0ad5d54b06d3,133,변신 시골의사,7650,1,프란츠 카프카,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937460043.jpg
41335eb6-e20c-4f16-b2b2-0ad5d54b06d3,164,참을 수 없는 존재의 가벼움,11700,3,밀란 쿤데라,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937462344.jpg
50711898-be00-42e8-82a5-a5a016ab4686,619,일의 감각,19800,5,조수용,REFERENCE BY B,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193383193.jpg
50711898-be00-42e8-82a5-a5a016ab4686,572,이나모리 가즈오의 회계 경영,15300,5,이나모리 가즈오,다산북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791130689135.jpg
50711898-be00-42e8-82a5-a5a016ab4686,398,"위로를 주는 빵집, 오렌지 베이커리",19800,2,키티 테이트 외,윌북,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791155816189.jpg
b9afe471-62c6-4959-a8bd-6425f9926580,419,삐뽀삐뽀 119 이유식,17010,1,하정훈,유니책방,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791195795529.jpg
b9afe471-62c6-4959-a8bd-6425f9926580,290,미움받을 용기(200만 부 기념 스페셜 에디션),14310,5,기시미 이치로 외,인플루엔셜,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168340770.jpg
929a4430-2fcf-497e-9d23-d5a1ac53965f,102,야간비행,9000,3,앙투안 드 생텍쥐페리,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954651868.jpg
929a4430-2fcf-497e-9d23-d5a1ac53965f,299,아직도 가야 할 길,19800,3,M. 스캇 펙,율리시즈,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197894992.jpg
406c3b50-37c2-4005-90e8-dddc74ee7bd4,137,젊은 베르테르의 슬픔,7200,3,요한 볼프강 폰 괴테,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937460258.jpg
44be712e-0099-4cdd-bc41-052a681ad3aa,161,군주론,6930,5,니콜로 마키아벨리,펭귄클래식코리아,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901181721.jpg
44be712e-0099-4cdd-bc41-052a681ad3aa,662,마침내 특이점이 시작된다,27000,2,레이 커즈와일,비즈니스북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162544259.jpg
44be712e-0099-4cdd-bc41-052a681ad3aa,246,순간을 달리는 할머니 2,16200,1,엄유진,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141602420.jpg
246cae9d-8f86-4c6b-800f-4409140c4773,459,ADHD 우울증 치매 이렇게 고쳐라,19800,4,마크 하이먼,정말중요한,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791186745588.jpg
246cae9d-8f86-4c6b-800f-4409140c4773,685,Clean Code(클린 코드),29700,4,로버트 C. 마틴,인사이트,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788966260959.jpg
246cae9d-8f86-4c6b-800f-4409140c4773,261,물질의 세계,26820,3,에드 콘웨이,인플루엔셜,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168341746.jpg
081ef778-a8b7-4188-a25b-c1c91fbdc9c1,517,동물들의 사후세계,14400,4,김태양,아이엠북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791164150816.jpg
081ef778-a8b7-4188-a25b-c1c91fbdc9c1,679,챗GPT 일타강사의 직장인 업무 만렙 공략집,21600,5,이승필,한빛미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169213622.jpg
081ef778-a8b7-4188-a25b-c1c91fbdc9c1,564,유니클로,27000,1,스기모토 다카시,한스미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193712719.jpg
c3b3d638-afac-4a37-9dac-46c93ccfa49f,458,브레인 리셋,18000,3,캐서린 드 랭,북드림,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191509588.jpg
c3b3d638-afac-4a37-9dac-46c93ccfa49f,20,칼의 노래,15300,3,김훈,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954623360.jpg
95b12080-d905-471d-aa21-e52aee0c37b5,92,안나 카레니나 세트,27720,1,레프 니콜라예비치 톨스토이,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937486074.jpg
95b12080-d905-471d-aa21-e52aee0c37b5,479,나는 침뜸으로 승부한다,15000,3,김남수,구당,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788996969402.jpg
1af7d6f1-89b9-4bcf-9b47-d61fb889778c,677,요즘 우아한 AI 개발,21600,2,우아한형제들,골든래빗(주),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194383208.jpg
1af7d6f1-89b9-4bcf-9b47-d61fb889778c,406,요리와 과학,21600,2,마이클 브렌너 외,영진닷컴,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788931465556.jpg
e83e9b6a-8f8f-4166-bf5d-340d2a6e0209,213,눈물이 움직인다,11700,3,손택수,창비,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936425197.jpg
e83e9b6a-8f8f-4166-bf5d-340d2a6e0209,520,펫로스 사랑한다 사랑한다 사랑한다,14400,2,심용희,크루,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168019812.jpg
1683da19-7b48-460d-907b-29cb8095e098,7,토막 난 우주를 안고서,15300,3,김초엽 외,허블,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193078563.jpg
1683da19-7b48-460d-907b-29cb8095e098,703,Google로 칼퇴하는 교사들의 시크릿,16200,2,김학민 외,교사크리에이터협회,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791199023420.jpg
b3425be1-fc61-4316-90aa-4bbfadf12f2b,300,요즘 교사를 위한 AI 수업 활용 가이드,18000,5,박진환 외,한빛미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169213615.jpg
b3425be1-fc61-4316-90aa-4bbfadf12f2b,69,인생(위화 작가 등단 40주년 기념 리커버 특별판),15120,2,위화,푸른숲,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791156754312.jpg
533d60d3-88f8-4fc1-988f-4ef12a966b62,626,마음에 힘이 되는 하루 한 문장 영어 필사(사철제본),19800,4,위혜정,센시오,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166571824.jpg
533d60d3-88f8-4fc1-988f-4ef12a966b62,683,AX 100배의 법칙,22500,1,황재선,좋은습관연구소,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193639429.jpg
c40d8976-47c6-4e86-8927-971d7f73878e,711,세컨드 브레인은 옵시디언,22500,2,시안,골든래빗(주),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191905823.jpg
c40d8976-47c6-4e86-8927-971d7f73878e,28,바움가트너,16020,3,폴 오스터,열린책들,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932925042.jpg
bd61f499-9a23-4c29-958e-dacb3b260863,333,부부 감정치유,13500,3,존 가트맨 외,을유문화사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932472256.jpg
32c04bae-7677-4a55-a79e-3cf084dce5a4,237,풀잎,7920,5,월트 휘트먼,열린책들,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932924021.jpg
32c04bae-7677-4a55-a79e-3cf084dce5a4,272,내면소통 명상수업,25200,1,김주환,인플루엔셜,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168342750.jpg
32c04bae-7677-4a55-a79e-3cf084dce5a4,468,우린 봄날입니다,11700,2,WG Contents Group,북핀,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191443318.jpg
59ccd77f-8eb0-4330-82c1-bb819ad6cf06,647,내 말은 왜 오해를 부를까,17550,1,김윤나,나무의마음,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190457385.jpg
59ccd77f-8eb0-4330-82c1-bb819ad6cf06,249,이렇게 작지만 확실한 행복,14400,2,무라카미 하루키,문학사상,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788970125930.jpg
59ccd77f-8eb0-4330-82c1-bb819ad6cf06,524,반려견 행동심리학,22500,1,재지 토드,동글디자인,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191925036.jpg
37f56142-5e07-4a65-bcb0-b419c54bb501,700,"스토리텔링 우동이즘의 잘 팔리는 웹툰, 웹소설 이야기 만들기",14400,4,우동이즘(이동우),한빛미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162244906.jpg
222cdabd-ea37-4f86-8819-bf3fa27394a0,444,메이오 클리닉의 건강하게 나이 드는 법,22500,2,네이선 르브라쇠르 외,청림라이프,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193842348.jpg
8ff63be1-6378-451b-ab7d-4bcea6021a82,265,경험의 멸종,17820,5,크리스틴 로젠,어크로스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167742063.jpg
8ff63be1-6378-451b-ab7d-4bcea6021a82,17,여름을 한 입 베어 물었더니,11250,5,이꽃님,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954694575.jpg
68ab5943-390e-463f-96e2-1f4bcb6a6997,626,마음에 힘이 되는 하루 한 문장 영어 필사(사철제본),19800,1,위혜정,센시오,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166571824.jpg
68ab5943-390e-463f-96e2-1f4bcb6a6997,363,아이의 뇌,16020,1,김붕년,포레스트북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193506981.jpg
68ab5943-390e-463f-96e2-1f4bcb6a6997,45,노르웨이의 숲,15300,3,무라카미 하루키,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937434488.jpg
581ae523-070b-45a8-8044-4a038eff7ad8,598,자기다움 리더십,18900,1,박정열 외,흐름출판,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788965967132.jpg
581ae523-070b-45a8-8044-4a038eff7ad8,613,사람을 융합하라,18900,2,한의상,경향신문사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791188940172.jpg
d934c337-57df-4d9b-b8dd-289f9364b992,697,개발자 기술 면접 노트,20700,1,이남희,한빛미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169213677.jpg
72d3c889-a39b-45f3-84be-0bb402b2a48a,612,니체 인생수업: 니체가 세상에 남긴 66가지 인생지혜(리커버 에디션),15750,4,프리드리히 니체,하이스트,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193282069.jpg
05c7f5d1-cb3c-4bce-83c0-43b049e4f51d,172,눈먼 자들의 도시(탄생 100주년 기념 스페셜 에디션),16920,5,주제 사라마구,해냄출판사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788973374939.jpg
bd501f56-c08e-4480-af8f-168d9bab4292,678,예제가 가득한 챗GPT 프롬프트 길라잡이,25200,2,이승우,정보문화사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788956749761.jpg
bd501f56-c08e-4480-af8f-168d9bab4292,136,싯다르타,8100,2,헤르만 헤세,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954654418.jpg
bd501f56-c08e-4480-af8f-168d9bab4292,70,천관사복 2,13500,5,묵향동후,B-Lab,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791127864552.jpg
0eb06944-dd3f-4883-b194-66edf5de3f25,696,린 스타트업(10주년 기념판),21600,5,애시 모리아,한빛미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169211086.jpg
0eb06944-dd3f-4883-b194-66edf5de3f25,313,공부의 재발견,16020,2,박주용,사회평론,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162733332.jpg
0eb06944-dd3f-4883-b194-66edf5de3f25,636,향수 수집가의 향조 노트,12600,4,ISP,파이퍼프레스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197991806.jpg
4a8a746a-0c12-4073-949f-9b565dadb25c,619,일의 감각,19800,5,조수용,REFERENCE BY B,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193383193.jpg
4a8a746a-0c12-4073-949f-9b565dadb25c,57,당신이 누군가를 죽였다,17820,5,히가시노 게이고,북다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170611561.jpg
9424851d-7e70-4038-bb80-c6d6df125aa5,407,온 마음을 다해 디저트,13320,4,김보통,한겨레출판사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160402759.jpg
9424851d-7e70-4038-bb80-c6d6df125aa5,541,야구에 진심입니다,13500,1,조장현,한스컨텐츠,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191250145.jpg
8c53cbf0-a489-4cda-9bcb-4f8c8b9ce8d6,510,원예의 기본,26100,3,yazawa hidenaru,그린홈,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788971908952.jpg
8c53cbf0-a489-4cda-9bcb-4f8c8b9ce8d6,541,야구에 진심입니다,13500,1,조장현,한스컨텐츠,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191250145.jpg
8c53cbf0-a489-4cda-9bcb-4f8c8b9ce8d6,392,참 쉬운 평생 반찬 요리책,19800,4,노고은 외,아마존북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788957752937.jpg
a7b8f47a-f21a-46d2-a1aa-025202ccebc1,461,스스로 치유하는 뇌,25200,1,노먼 도이지,히포크라테스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198356680.jpg
a7b8f47a-f21a-46d2-a1aa-025202ccebc1,655,나르시시스트에게 웃으며 거리 두는 법,16200,2,오수아,유노북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791171831081.jpg
52fe48b4-b7d2-45ff-966a-da891f29f23d,413,히노스 레시피(Hino s Recipes),21600,1,노희영,포스트페이퍼,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788996685494.jpg
52fe48b4-b7d2-45ff-966a-da891f29f23d,338,아이들에게 설명하는 이혼,7200,2,P. 루카스,동문선,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788980388127.jpg
52fe48b4-b7d2-45ff-966a-da891f29f23d,425,율아맘의 무염 저염 유아식,21420,3,율아맘 김시연,북스고,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167600882.jpg
46dfe6b6-31b4-42cf-a893-60a3d6b146d5,599,실리콘밸리의 팀장들,14850,5,킴 스콧,청림출판사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788935212828.jpg
46dfe6b6-31b4-42cf-a893-60a3d6b146d5,717,된다! 업무에 바로 쓰는 구글 활용법,18900,5,이광희,이지스퍼블리싱,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163036975.jpg
46dfe6b6-31b4-42cf-a893-60a3d6b146d5,291,비폭력대화,18000,5,마셜 B. 로젠버그,한국NVC출판사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791185121505.jpg
f493a603-eac4-4f30-94f2-cc33230df179,330,"당신, 힘들었겠다",15300,2,박성덕,21세기북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788950996703.jpg
a7463972-7670-48dd-b0bf-5b5ae2d67669,484,한약 처방 A to Z,7470,3,이창민 외,지식과감성,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791139226195.jpg
a7463972-7670-48dd-b0bf-5b5ae2d67669,579,구글의 아침은 자유가 시작된다,28800,5,라즐로 복,알에이치코리아,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925579825.jpg
a7463972-7670-48dd-b0bf-5b5ae2d67669,160,경계선,13500,1,욘 A. 린드크비스트,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954681285.jpg
edcf7c1d-9c18-481a-bb2b-dfdee86615d0,558,소스 코드: 더 비기닝,25200,4,빌 게이츠,열린책들,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932924977.jpg
edcf7c1d-9c18-481a-bb2b-dfdee86615d0,297,도둑맞은 집중력,16920,2,요한 하리,어크로스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167740984.jpg
edcf7c1d-9c18-481a-bb2b-dfdee86615d0,386,5만원 5일 집밥,17820,1,지미테이블(송리나),길벗,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791140711215.jpg
ba542099-b4c4-4ed5-bdf9-d138f1b82496,10,작별하지 않는다,15120,3,한강,문학동네,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954682152.jpg
ba542099-b4c4-4ed5-bdf9-d138f1b82496,304,찐 실전 챗GPT: 생성형 AI 수업 업무 대혁명: 1시간 걸리는 일을 단 10분안에 끝내기,14400,5,손지선 외,광문각출판미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193205525.jpg
a8cd9dc1-78a6-4c86-97ea-62e74a16120d,468,우린 봄날입니다,11700,3,WG Contents Group,북핀,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191443318.jpg
a8cd9dc1-78a6-4c86-97ea-62e74a16120d,514,정원수 가지치기,18000,3,가미조 유이치로,이비락,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788962451009.jpg
a8cd9dc1-78a6-4c86-97ea-62e74a16120d,596,돈,15030,5,보도 섀퍼,에포케,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788919205013.jpg
b7fbaada-adf7-4c0d-8312-e1547747a7fc,589,성장주의 헤어살롱,31500,1,카이정,빅애플,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791164000463.jpg
b7fbaada-adf7-4c0d-8312-e1547747a7fc,550,"농구장 한 바퀴, 세상에 외치다",13500,5,허지훈,생각나눔,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170486619.jpg
7e061b3a-8744-44a2-9f5e-7e0e8268880f,114,페스트,12600,3,알베르 카뮈,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937462672.jpg
7e061b3a-8744-44a2-9f5e-7e0e8268880f,404,할머니와 나의 사계절 요리학교,19800,2,예하 외,수오서재,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193238011.jpg
7e061b3a-8744-44a2-9f5e-7e0e8268880f,347,하루 5분 탈무드 태교 동화,15300,4,정홍,위즈덤하우스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791186117798.jpg
6313398b-bf9b-4e1b-9325-29dc95298fb5,617,살아갈 날들을 위한 괴테의 시,17100,3,김종원,퍼스트펭귄,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791199040311.jpg
11acd820-9223-4d98-854e-35dcfc8e6782,286,내면소통,29700,3,김주환,인플루엔셜,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168340855.jpg
11acd820-9223-4d98-854e-35dcfc8e6782,666,비트코인 사용 가이드,27720,2,필레몬,필레우시스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791199097421.jpg
5f0d3330-6488-4d43-9d39-20d985165722,8,급류,12600,1,정대건,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473401.jpg
5f0d3330-6488-4d43-9d39-20d985165722,280,내가 원하는 것을 나도 모를 때,19800,1,전승환,북로망스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193937150.jpg
4f1b3cd9-e290-4e01-a6a8-f3b6e36b7dbf,444,메이오 클리닉의 건강하게 나이 드는 법,22500,2,네이선 르브라쇠르 외,청림라이프,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193842348.jpg
1e456113-e35a-4dea-9863-daffa2e54ebd,258,"곰돌이 푸, 행복한 일은 매일 있어",13320,1,곰돌이 푸,알에이치코리아,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925563350.jpg
1e456113-e35a-4dea-9863-daffa2e54ebd,201,여름 피치 스파클링,10800,2,차정은,다이브,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194033837.jpg
1e456113-e35a-4dea-9863-daffa2e54ebd,288,무의식은 어떻게 나를 설계하는가,22500,3,데이비드 이글먼,알에이치코리아,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925574394.jpg
67885d09-c8af-4462-95ee-b4207a2a58cb,251,삶으로 다시 떠오르기,21600,4,에크하르트 톨레,연금술사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791195026128.jpg
67885d09-c8af-4462-95ee-b4207a2a58cb,315,Google로 칼퇴하는 교사들의 시크릿,16200,2,김학민 외,교사크리에이터협회,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791199023420.jpg
628d278f-1f0b-4a25-9df7-0b09a54cb981,640,이 카피 누가 쓴 거예요?,16200,2,이태호,알에이치코리아,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925573595.jpg
628d278f-1f0b-4a25-9df7-0b09a54cb981,623,어른의 품격을 채우는 100일 필사 노트,18000,1,김종원,청림라이프,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193842287.jpg
01f85799-92ca-4ce7-8946-3466b82026a9,478,361 지압 경혈 수첩,13500,5,최수찬,지식서관,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788978131896.jpg
01f85799-92ca-4ce7-8946-3466b82026a9,704,구글 시트로 스마트한 학교 만들기: 교사를 위한 스프레드시트 활용 가이드,21960,2,지미정 외,앤써북,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193059517.jpg
01f85799-92ca-4ce7-8946-3466b82026a9,238,셰익스피어 소네트,13500,2,윌리엄 셰익스피어,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937475306.jpg
274b8927-e711-4c9c-8bc5-a4d37dc5c2f2,108,어린 왕자,10620,4,앙투안 드 생택쥐페리,열린책들,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932917245.jpg
274b8927-e711-4c9c-8bc5-a4d37dc5c2f2,430,1분 요리 뚝딱이형,19800,2,뚝딱이형,길벗,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791140704668.jpg
d29aa995-020a-4fea-a311-16adc1889b8b,687,회사에서 바로 쓰는 AI 치트키,18000,1,이혜정 외,애드앤미디어,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193856109.jpg
7d48e73f-6c83-4554-9eea-592332e92409,308,평균의 종말,19800,3,토드 로즈,21세기북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788950995874.jpg
6118a5c4-84a7-445c-93d5-9027845d848d,660,FBI 행동의 심리학(리커버 특별판),16200,3,조 내버로 외,리더스북,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901266497.jpg
59295867-b1d6-4b65-bfed-12a5123b6e03,72,천관사복 8,13500,2,묵향동후,B-Lab,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791127864613.jpg
59295867-b1d6-4b65-bfed-12a5123b6e03,173,보이지 않는 도시들,8100,5,이탈로 칼비노,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937461385.jpg
59295867-b1d6-4b65-bfed-12a5123b6e03,470,뇌미인,13320,5,나덕렬,위즈덤하우스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788998010065.jpg
181d85c6-06ec-4eb9-9fd5-bbe470e69668,581,조직행동과 조직설계,48510,5,최중락,상경사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161373751.jpg
181d85c6-06ec-4eb9-9fd5-bbe470e69668,125,데미안(초판본)(1919년 오리지널 초판본 표지 디자인),1980,1,헤르만 헤세,더스토리,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791164453115.jpg
4d52d3d9-2251-4207-b156-5173b808fde0,119,안과 겉·결혼·여름,13500,2,알베르 카뮈,민음사,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937464652.jpg
9ad1e717-d905-4b87-b505-6b51e4053009,657,개인과 조직을 살리는 갈등관리 언컨플릭(Unconflict),17820,1,박효정 외,Book Insight,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197714092.jpg
e841f2a3-5df2-4f97-8c46-4a3d9a16d733,538,80대20 러닝 훈련법,17100,3,맷 피츠제럴드,빌리버튼,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192999753.jpg
387afaa1-883d-4023-8492-75c2f96946a9,532,사막의 작은 표범 레오파드 게코,14400,4,필립 드 보졸리 외,씨밀레북스,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788997242061.jpg
